Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,MO,2018,"11        ",Male,16,Right-Handed,175,31,170,1,Walk,2,0.304,42,Athletics,0,0,300,450,1000,950,31,"Same length",79,86,"Ring finger",September,Winter,No,No,Pizza/Pasta,Water,"Computers and technology",8,12,70,"Yes - broadband connection","In person",0,5,40,0,3,0,10,15,15,0,1,0,0,1,Some,"Graduate degree","Rock and roll","Freeze time",Happy,Teacher,Religious
USA,MO,2019,"12        ",Male,17,Right-Handed,174,26,172,1,Car,5,0.324,37,Running/Jogging,400,150,50,800,800,900,26,"Same length",100,960,"Index finger",April,Summer,No,No,Breads/Sandwiches,Water,"Computers and technology",8,8,6,"Yes - broadband connection","In person",3,6,0,0,6,4,9,4,0.5,0,1,0,15,2,"Very little","Undergraduate degree","Rock and roll","Freeze time",Happy,Relative,Religious
USA,MO,2015,"12        ",Male,17,Right-Handed,188,28,188,2,Car,5,.65,57,Walking/Hiking,500,10,50,50,500,500,27,"Right foot",90,70,"Index finger",October,Spring,No,No,Meat,Water,Other,6,9,4,"Yes - broadband connection","Text messaging",150,200,,,,,,,,,,,,,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,Other,Environment
USA,MO,2018,"6         ",Male,12,Right-Handed,152,55,148,1,Walk,10,.375,44,Basketball,750,700,300,550,580,450,53,"Right foot",80,65,"Index finger",October,Summer,Yes,No,Seafood,Water,Geography,9,11,4,"Yes - other","In person",0,0,40,0,6,14,7,3,6,0,3,1,1.5,2,Some,"Graduate degree",Pop,Invisibility,Happy,"Sports person",Environment
USA,MO,2019,"12        ",Male,16,Right-Handed,184,26,181,1,Car,10,0.331,35,Other,973,615,770,711,310,711,26,"Same length",100,110,"Ring finger",March,Fall,No,No,Meat,"Soft drink (caffeinated)",Science,8,9,4,"Yes - other","In person",30,100,10,2,8,3,4,4,1,1,6,0,0,1,Some,"Graduate degree",Pop,Invisibility,Happy,Relative,Other
USA,MO,2018,"12        ",Male,16,Right-Handed,183,25,188,1,Car,10,.403,43,Baseball/Softball,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2018,"7         ",Male,13,Right-Handed,176,31,172,1,Car,35,.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2017,"12        ",Male,17,Left-Handed,14.23,28,,2,Car,15,0.386,41,Soccer,840,960,980,500,300,990,28,"Same length",70,80,"Ring finger",January,Summer,No,No,"No favorite",Water,"Mathematics and statistics",6,8,7,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",,,30,4,20,50,15,30,20,30,30,20,20,20,"A lot","Graduate degree",Other,"Freeze time",Healthy,Relative,Health
USA,MO,2019,"12        ",Male,17,Left-Handed,183,26,183,1.5,Car,11,.282,38,Athletics,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2011,"12        ",Male,16,Right-Handed,180,26,180,1,Car,3,.358,48,Soccer,900,1000,500,,1000,1000,26,"Same length",80,80,"Same length",January,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",8,9,5,"Yes - broadband connection","Text messaging",30,30,25,.5,8,35,12,5,1,40,2,15,0,2,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,Environment
USA,MO,2016,"12        ",Male,17,Right-Handed,192.5,27,187.5,1,Car,4,.291,33,Swimming,900,500,200,900,600,700,27,"Same length",100,105,"Ring finger",July,Summer,No,No,Meat,Water,Science,7,10,5,"Yes - other","Text messaging",1,3,8,1,0,2,0,20,10,1,10,10,0,5,"Very little","Graduate degree","Rap/Hip hop",,Rich,Relative,"Education/Youth development"
USA,MO,2017,"6         ",Male,12,Right-Handed,156,22,156,1,Car,12,.433,42,Soccer,300,150,700,700,10,30,24,"Left foot",67,66,"Index finger",May,Spring,No,No,Seafood,Water,"Physical education",9,7,4,"Yes - broadband connection","Text messaging",24,30,40,.5,0,9,10,6,2,1,.5,1,0,4,Some,"Graduate degree",Other,"Freeze time",Healthy,Other,Health
USA,MO,2016,"11        ",Male,16,Right-Handed,177,27,183,1,Bus,30,.313,52,Athletics,500,600,750,500,300,700,27,"Same length",85,86,"Ring finger",August,Summer,No,No,Meat,Tea,History,7,6,3,"Yes - broadband connection","Text messaging",70,70,4,1,0,3,4,2,1,3,1,4,5,10,"Very little","Some college",Country,Fly,Happy,"Sports person",Health
USA,MO,2019,"12        ",Male,17,Right-Handed,187,29,193,1,Car,7,.3,40,"Martial Arts",759,134,824,182,64,0,29,"Same length",11,11,"Same length",December,Winter,No,No,"No favorite",Water,Science,4,7,7,"Yes - broadband connection","Text messaging",100,100,12,2,0,1,6,4,4,3,2,0,30+,0,Some,"Graduate degree","Rock and roll","Super strength",Happy,Relative,"Education/Youth development"
USA,MO,2017,"6         ",Male,12,Left-Handed,156,25,159,1,Bus,25,0.436,33,Basketball,1000,1000,500,250,0,0,25,"Same length",60,60,"Same length",November,Summer,No,No,Pizza/Pasta,Other,"Physical education"," 9",8,5,"No internet connection","In person",0,0,2,0,0,1,0,168,0,0,0,1,0,1,"Very little","High school",Other,"Freeze time",Rich,Actor,"Wildlife, animals"
USA,MO,2018,"11        ",Male,17,Right-Handed,176,26,178,1,Walk,2,.319,57,Soccer,50,500,300,600,700,700,27,"Left foot",85,80,"Index finger",June,Summer,No,No,"Rice/Noodle dishes",Water,Art,7,9,5,"Yes - broadband connection","Text messaging",30,35,15,2,20,50,21,3,7,7,16,6,0,1,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Relative,"Wildlife, animals"
USA,MO,2018,"6         ",Male,11,Right-Handed,142,23,141,1,Car,15,0.434,48,Soccer,750,400,900,150,750,750,24,"Left foot",78,70,"Index finger",March,Spring,Yes,No,Pizza/Pasta,Water,Science,8,8,4,"Yes - dial-up connection","In person",0,0,10,1,3,2,6,8,0,1,8,1,0,1,"Very little","Graduate degree",Other,"Freeze time",Rich,"Doctor or nurse",Health
USA,MO,2019,"12        ",Male,176,Left-Handed,17,25,186,2,Car,5,.305,40,"Hockey (Ice)",800,800,700,500,500,900,25.5,"Left foot",110,130,"Ring finger",August,Summer,No,No,Poultry,Water,"Social studies",7,9,5,"Yes - broadband connection","Text messaging",70,70,10,4,10,14,16,9,14,14,14,14,0,14,Some,"Graduate degree","Rock and roll","Super strength",Rich,Actor,"Education/Youth development"
USA,MO,2018,"11        ",Male,16,Right-Handed,166,24.5,168,1,Car,12,0.35,51,Tennis,800,800,700,300,500,800,25,"Left foot",8,7.5,"Index finger",June,Spring,No,No,"No favorite",Water,Science,9.5,9,5,"Yes - broadband connection","Text messaging",150,150,14,0,7,7,12,16,16,14,35,2,0,2,"Very little","Graduate degree","Rap/Hip hop",Fly,Happy,Friend,"Wildlife, animals"
USA,MO,2019,"11        ",Male,18,Ambidextrous,173,26,175,1,Car,10,0.363,50,Basketball,600,500,700,500,800,1000,27,"Left foot",75,81,"Ring finger",August,Summer,No,No,Meat,Juice,History,6,10,4,"Yes - other","In person",27,25,25,1,3,5,5,15,32,3,65,3,0,6,Some,"Some college","Rap/Hip hop",Fly,Happy,"Sports person",Health
USA,MO,2012,"7         ",Male,12,Right-Handed,162,27,152,1,Car,15,0.422,68,"Martial Arts",800,500,900,200,1000,100,25.5,"Left foot",75,80,"Same length",July,Summer,Yes,No,Meat,Milk,"Physical education",7,8,5,"Yes - broadband connection",Other,2,1,3,1,15,14,11,2,1,5,3,4,0,7,"A lot","Graduate degree","Rap/Hip hop",Fly,Healthy,"Musician or singer","Arts, culture, sports"
USA,MO,2019,"12        ",Male,17,Right-Handed,175,28,180,1,Car,4,0.375,41,Other,750,750,100,500,850,100,28,"Right foot",94,98,"Ring finger",January,Spring,Yes,No,Desserts,"Soft drink (caffeinated)","Computers and technology",4,8,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",10,15,0,0,6,5,0,1,3,2,35,0,0,1,Some,"Graduate degree",Pop,Telepathy,Rich,"Community leader or elder",Religious
USA,MO,2017,"12        ",Male,17,Right-Handed,192,24,194,1,Car,15,0.411,70,Walking/Hiking,600,500,900,700,730,800,26,"Left foot",95,94,"Index finger",July,Winter,Yes,No,Meat,Water,Science,7,8,4,"Yes - broadband connection","Text messaging",10,20,15,0,10,6,2,15,0,1,2,0,10,1,"A lot","Graduate degree",Jazz,Telepathy,Happy,Relative,"Education/Youth development"
USA,MO,2017,"12        ",Male,18,Right-Handed,184,25,184,1,Car,20,.345,41,Bowling,743,668,610,508,663,947,25,"Same length",86,92,"Ring finger",June,Spring,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)",Science,7,9,4,"Yes - broadband connection","Text messaging",30,35,3,,,,,,,,,,,,,,,,,,
USA,MO,2018,"11        ",Male,16,Right-Handed,182,32,175,2,Car,25,.368,47,Athletics,658,600,700,550,800,900,31,"Right foot",9,12,"Ring finger",January,Fall,Yes,No,Pizza/Pasta,Water,English,5,9,4,"Yes - broadband connection","Internet chat or instant messaging",0,0,8,0,9,3,8,20,7,3,40,2,0,3,"A lot","Some college","Rap/Hip hop","Freeze time",Happy,"Sports person","International aid"
USA,MO,2016,"9         ",Male,17,Right-Handed,182,27,183,7,Car,10,0.322,,Soccer,750,800,500,1000,900,250,27,"Same length",9.5,10,"Ring finger",August,Winter,No,No,Desserts,Water,Art,7,9,3,"Yes - other","In person",6,8,4,1,1,4,2,6,2,2,5,4,0,4,"Very little","High school","Punk rock","Freeze time",Happy,Other,Environment
USA,MO,2012,"8         ",Male,14,Right-Handed,178,27,165,1,Bus,30,0.494,46,None,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2018,"6         ",Male,12,Left-Handed,154,24,147,2,Car,10,0.389,47,Soccer,200,350,175,100,300,300,23,"Right foot",113,,"Index finger",October,Spring,No,No,Meat,Water,Science,"8 ",10,4,"Yes - other","Cell phone",4,7,4,1,6,3,4,1,1,1,3,1,0,1,Some,"Undergraduate degree","Rap/Hip hop",Fly,Happy,"Sports person",Health
USA,MO,2017,"11        ",Male,17,Right-Handed,180,27,181,1,Car,5,0.35,45,Swimming,650,750,400,550,890,900,27,"Same length",74,78,"Ring finger",January,Winter,Yes,No,Poultry,Water,"Mathematics and statistics",7,9,5,"Yes - broadband connection","In person",7,10,5,1,10,10,0,5,2,1,20,5,0,10,Some,"Some college",Other,"Freeze time",Rich,Relative,Environment
USA,MO,2018,"11        ",Male,17,Right-Handed,170,24,171,1,Car,5,.38,36,Soccer,634,897,454,967,1000,1000,24,"Left foot",86,89,"Ring finger",January,Summer,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)","Mathematics and statistics",7,7,2,"Yes - broadband connection","Text messaging",30,26,20,1,7,1,1,10,10,10,8,2,22,1,Some,"Graduate degree","Rap/Hip hop","Super strength",Rich,"Sports person",Health
USA,MO,2019,"12        ",Male,18,Right-Handed,"178 ",25,167,1,Car,7,.34,38,Soccer,652,647,,,,,26,"Left foot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2014,"12        ",Male,17,Right-Handed,180,26,170,1,Car,4,0.347,39,Walking/Hiking,257,171,364,364,813,701,26,"Left foot",95,101,"Ring finger",June,Summer,Yes,No,Poultry,Water,"Computers and technology",7.5,7.5,4,"Yes - broadband connection","In person",0,0,0,0,2,10,1,12,0,0,5,0,12,5,"Very little","Graduate degree",Classical,Invisibility,Happy,Other,Religious
USA,MO,2016,"11        ",Male,15,Right-Handed,177,27.5,187,1,Car,15,.322,39,"Football (American)",726,622,483,364,827,978,27,"Right foot",100,102,"Ring finger",June,Fall,No,No,Meat,Tea,History,7.5,5,6,"Yes - broadband connection","Internet chat or instant messaging",2,1,6,1,8,4,10,14,3,1,15,3,2,6,None,"Graduate degree",Pop,"Freeze time",Rich,Other,"Education/Youth development"
USA,MO,2017,"6         ",Male,11,Right-Handed,152,22,134,1,Car,30,0.937,54,Bowling,1000,1000,1000,100,100,1000,24,"Same length",6,6,"Same length",July,Summer,Yes,No,Soups,Water,"Mathematics and statistics",10,11,6,"Yes - dial-up connection","In person",0,0,125,0,1,168,0,2,1,0,120,144,0,0,Some,"Some college","Rap/Hip hop",Invisibility,Famous,Other,"Arts, culture, sports"
USA,MO,2018,"11        ",Male,16,Right-Handed,185,27,191,2,Walk,5,.393,45,Lacrosse,492,636,390,481,631,727,27,"Same length",110,110.5,"Ring finger",November,Winter,No,No,Fruit,Water,"Physical education",6,9,3,"Yes - broadband connection","In person",75,100,168,1,12,0,10,5,15,15,30,0,0,0,,"Some college","Rap/Hip hop",Invisibility,Rich,"Coach or club leader","Arts, culture, sports"
USA,MO,2019,"12        ",Male,17,Right-Handed,171,25,169,1.5,Car,10,.392,28,Other,519,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2019,"12        ",Male,18,Right-Handed,172,26,178,1,Car,10,.372,41,Walking/Hiking,1000,1000,1000,1000,1000,1000,26,"Same length",100,110,"Ring finger",,Winter,Yes,No,Poultry,Water,"Computers and technology",6,7,3,"Yes - other","Internet chat or instant messaging",20,15,15,1,3.5,2.5,4,22.5,5,3,50,2,14,5,Some,"Undergraduate degree","Punk rock","Freeze time",Happy,Other,Environment
USA,MO,2020,"11        ",Male,17,Right-Handed,183,27,187,1,Car,23,0.368,27,Soccer,700,600,400,700,500,600,27,"Same length",113,116,"Ring finger",August,Fall,No,No,Pizza/Pasta,Water,History,8,10,4,"Yes - broadband connection","In person",100,50,5,0,5,5,0,30,5,1,50,2,0,5,"Very little","Graduate degree",Country,Telepathy,Happy,Relative,"Education/Youth development"
USA,MO,2018,"6         ",Male,11,Right-Handed,122,26,154,1,Car,10,0.533,67,"Martial Arts",500,999,999.9,1000,100,700,25.5,"Right foot",75,70,"Index finger",February,Spring,No,No,Other,Water,Other,8,7,5,"Yes - other","In person",0,0,7,0,1,5,6,15,1,0,5,9,0,.5,Some,"Graduate degree",Jazz,Fly,Rich,Other,"Wildlife, animals"
USA,MO,2019,"11        ",Male,18,Right-Handed,167.6,22,171,1,Car,10min,0.447,48,Basketball,750,500,300,250,0,1000,22,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2015,"12        ",Male,17,Right-Handed,173,27,12,2,Car,10,0.739,52,Soccer,200,500,700,600,100,800,27,"Same length",140,90,"Index finger",June,Spring,No,No,Pizza/Pasta,Tea,Languages,6,11,4,"Yes - other","Text messaging",200,400,25,40,6,13,50,50,1,16,10,5,45,0,Some,"Graduate degree","Rap/Hip hop","Super strength",Famous,"Business person",Environment
USA,MO,2011,"12        ",Male,17,Right-Handed,175,29,187,2,Car,15,.212,31,Basketball,523,619,302,,1000,1000,27,"Right foot",92,85,"Index finger",October,Winter,Yes,No,Seafood,"Sports drink","Mathematics and statistics",7,2,4,"Yes - other",,1000,1500,40,25,1,15,100,10,40,168,50,50,9,0,"A lot","Graduate degree",Jazz,Invisibility,Healthy,Relative,"Wildlife, animals"
USA,MO,2015,"12        ",Male,17,Left-Handed,174,27,165,1,Car,8,.648,53,Other,347,372,400,470,738,840,27,"Same length",91,81,"Ring finger",November,Summer,Yes,No,Desserts,Milk,"Social studies",6,10,10,"Yes - broadband connection","Text messaging",10,3,6,1,5,4,,,,,,,,,,,,,,,
USA,MO,2016,"11        ",Male,16,Right-Handed,194,27,194.5,1,Car,15,.265,40,Baseball/Softball,305,278,684,636,332,508,27,"Same length",9.5,3.75,"Ring finger",December,Spring,No,No,Meat,Water,History,7.5,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,100,2,0,0,0,3,1,4,4,2,2,2,0,"Very little","Some college","Rock and roll","Super strength",Rich,"Sports person","Wildlife, animals"
USA,MO,2015,"12        ",Male,17,Right-Handed,172.7,23,95,2,Car,10,.712,78,Soccer,1000,900,850,1000,0,20022,23,"Right foot",6,7.5,"Ring finger",September,Fall,No,No,Fruit,"Sports drink","Mathematics and statistics",7,9,4,"Yes - broadband connection","Cell phone",70,80,10,0,15,4,20,0,5,8,3,2,35,10,"Very little","Graduate degree",,,,,
USA,MO,2015,"12        ",Male,16,Ambidextrous,182,29,,2,Car,4,0.329,34,Swimming,900,800,750,1000,900,900,29,"Same length",87,83,"Index finger",November,Fall,No,No,Poultry,Water,"Mathematics and statistics",7,10,5,"Yes - broadband connection",,3,5,4,4,6,10,6,2,2,4,8,1,0,4,Some,"Graduate degree","Punk rock",Fly,Happy,"Religious figure","Education/Youth development"
USA,MO,2014,"12        ",Male,18,Right-Handed,177.8,28,179,1,Car,11,.436,46,Tennis,400,355,50,110,800,900,28,"Same length",8,8,"Same length",August,Summer,No,No,Meat,Water,"Mathematics and statistics",8,10,4,"Yes - broadband connection",,150,175,80,2,10,80,50,2,2,10,5,5,0,15,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Relative,"Education/Youth development"
USA,MO,2015,"12        ",Male,17,Right-Handed,,,,2,Car,10,0.373,56,Soccer,342,599,257,540,1000,1000,,,,,,September,Winter,No,No,"No favorite",Water,Science,4,8,4,"Yes - broadband connection","Internet chat or instant messaging",145,163,14,0,12,0,7,4,15,18,40,3,16,6,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Business person",Health
USA,MO,2012,"7         ",Male,13,Right-Handed,180.3,30,180.3,1,Walk,4,.406,73,Baseball/Softball,100,100,100,900,1000,1000,30,"Same length",77,90,"Ring finger",January,Summer,No,No,Pizza/Pasta,Milk,"Social studies",8,10,3,"Yes - broadband connection","Text messaging",200,150,5,0,10,3,10,0,12,84,12,5,0,1,"A lot","Graduate degree",Pop,Invisibility,Famous,Relative,"Arts, culture, sports"
USA,MO,2017,"6         ",Male,12,Right-Handed,154,25,159,1,Bus,15,0.375,35,"Martial Arts",700,600,600,450,1000,975,25,"Same length",6,7,"Ring finger",December,Spring,Yes,No,Desserts,Tea,"Computers and technology",8.75,10.25,6.5,"Yes - other","In person",0,0,.5,0,0,1.5,.5,7.5,0,0,7.5,1.5,0,.8,"Very little","Graduate degree",Other,Telepathy,Healthy,Relative,"International aid"
USA,MO,2019,"12        ",Male,16,Left-Handed,176,27,175,1,Car,2,.376,47,Lacrosse,652,139,0,139,765,765,26,"Right foot",80,85,"Ring finger",March,Summer,No,No,Pizza/Pasta,Water,"Mathematics and statistics",8,10,4,"Yes - broadband connection","In person",10,10,20,1,15,1,15,2,0,2,3,1,12,0,"A lot","Graduate degree",Country,Fly,Happy,"Coach or club leader",Environment
USA,MO,2018,"12        ",Male,17,Right-Handed,196,29.5,193,1,Car,4,0.315,33,Other,900,600,300,500,100,100,29,"Right foot",10,11,"Ring finger",May,Spring,No,No,Pizza/Pasta,Water,Other,6,8,4,"Yes - broadband connection","Text messaging",80,85,12,9,8,8,1,12,3,2,20,4,5,2,Some,Other,Other,"Freeze time",Happy,Actor,"Arts, culture, sports"
USA,MO,2019,"12        ",Male,17,Right-Handed,198,31,210,2,Walk,1,0.384,0.384,Basketball,1,2,3,4,6,5,31,"Same length",9,9,"Same length",November,Summer,No,No,Poultry,Water,"Social studies",6,8,3,"Yes - broadband connection","Text messaging",100,1,20,1,10,1,1,1,1,1,1,1,1,1,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Rich,"Business person","Wildlife, animals"
USA,MO,2017,"6         ",Male,12,Right-Handed,,,150,1,Car,15,,5,Baseball/Softball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2018,"7         ",Male,13,Right-Handed,134,28,141,1,Bus,17,.748,39,"Football (American)",100,100,1000,1000,1000,1000,28,"Same length",65,57,"Index finger",February,Winter,Yes,No,Other,"Soft drink (caffeinated)","Physical education",7,9,6,"Yes - other","Cell phone",4,4,3,1,1,5,3,6,3,1,2,7,0,1,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,Relative,Health
USA,MO,2012,"7         ",Male,13,Ambidextrous,155,26,149,1,Car,5,0.375,48,Basketball,348,561,283,658,230,610,26,"Same length",75,75,"Same length",September,Winter,Yes,No,Meat,Milk,Other,6,8,6,"Yes - other","In person",6,5,0,0,2,2,3,0,1,.30,1,6,0,2,Some,"Some college","Rap/Hip hop",Telepathy,Famous,Actor,"Arts, culture, sports"
USA,MO,2017,"6         ",Male,12,Ambidextrous,149,24,153,2,Bus,75,49,,Basketball,492,401,877,412,1000,925,24,"Same length",9,7,"Index finger",September,Summer,Yes,No,Meat,"Sports drink","Computers and technology",9,10,6,"Yes - dial-up connection","Cell phone",5,6,36,5,2,1,9,2,18,1,15,1,5,3,Some,"Less than high school","Rap/Hip hop",Invisibility,Healthy,"Sports person","Wildlife, animals"
USA,MO,2012,"8         ",Male,14,Right-Handed,179,27,179,1,Bus,30,.394,49,None,316,11,193,706,1000,1000,27,"Same length",75,78,"Ring finger",September,Summer,No,No,Seafood,"Sports drink",History,7,11,4,"Yes - broadband connection","Text messaging",27,29,4,0,3,4,12,1,6,7,8,3,4,1,Some,"Graduate degree","Heavy metal",Telepathy,Healthy,"Sports person","Arts, culture, sports"
USA,MO,2017,"12        ",Male,17,Right-Handed,93,29,102,2,Walk,10,0.353,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2019,"12        ",Male,17,Right-Handed,171,26,172,2,Walk,2,0.317,32,Tennis,829,856,936,882,1000,1000,26,"Same length",107,110,"Ring finger",January,Summer,No,No,Meat,Milk,Art,7,10,4,"Yes - broadband connection","Text messaging",50,60,24,2,2.5,2,2,14,2,2,20,0,0,2,Some,"Undergraduate degree","Rock and roll",Fly,Happy,Other,"Wildlife, animals"
USA,MO,2019,"12        ",Male,17,Left-Handed,176.5,26,178,1,Car,15,0.19,0.52,Baseball/Softball,1000,1000,978,574,567,1000,25.5,"Right foot",10.5,11.4,,April,Spring,No,No,Meat,Water,Art,7,9,6,"Yes - other","Text messaging",5,5,5,2,8,5,0,8,10,5,10,2,25,5,Some,"Some college","Rock and roll","Freeze time",Happy,Actor,Environment
USA,MO,2012,"8         ",Male,14,Right-Handed,167,25,170,1,Car,10,.489,47,Baseball/Softball,6,6,0,6,4,2,26,"Left foot",80,75,"Ring finger",January,Summer,Yes,No,"No favorite",Water,History,10,9,5,"Yes - broadband connection","Text messaging",4,5,10,1,1,96,3,0,2,1,2,21,9,6,"Very little","High school",Country,Fly,Healthy,Relative,Religious
USA,MO,2016,"11        ",Male,17,Left-Handed,77,5,174,1,Car,60,.35,37,Golf,663,738,487,385,107,305,5,"Left foot",8,7,"Index finger",March,Summer,Yes,No,Seafood,Water,History,6,9,4,"Yes - broadband connection","In person",6,4,0,0,12,6,2,14,3,1,5,1,7,2,Some,"Graduate degree",Other,Invisibility,Happy,Actor,Environment
USA,MO,2016,"9         ",Male,15,Ambidextrous,178,28,180,1,Other,35,.336,67,"Football (American)",805,800,795,790,200,690,28,"Same length",1000,10000,"Same length",September,Summer,Yes,No,Meat,"Sports drink","Physical education",5,2.5,6,"Yes - other","Cell phone",25,100,10,2,0,7,35,0,10,24,3,1,30,4,None,"High school","Rock and roll","Super strength",Happy,"Sports person",Other
USA,MO,2017,"12        ",Male,17,Right-Handed,164,28,153,1,Car,7,.39,47,Other,701,711,503,1000,0,0,26,"Right foot",80,75,"Index finger",December,Winter,Yes,No,Pizza/Pasta,Water,Music,7.5,9,4,"Yes - broadband connection","Text messaging",8,10,6,1,10,5,3,3,20,10,15,20,30,4,Some,"Graduate degree",Classical,Telepathy,Happy,"Musician or singer",Health
USA,MO,2016,"11        ",Male,16,Right-Handed,169,23,169,1,Car,4,0.325,59,Other,650,600,450,400,120,100,23,"Same length",89,90,"Ring finger",August,Fall,No,No,Meat,Water,Other,7,9,4,"No internet connection","In person",0,0,0,0,1,17,2,0,0,0,4,6,0,2,Some,"High school",Country,Invisibility,Happy,"Religious figure","Wildlife, animals"
USA,MO,2012,"8         ",Male,14,Right-Handed,170,29,163,1,Bus,59,0.402,48,"Martial Arts",500,100,600,10,1000,900,29,"Same length",80,70,"Index finger",January,Summer,No,No,"No favorite","Soft drink (caffeinated)",History,4,1,2,"Yes - dial-up connection","Text messaging",4,5,8,0,1,10,2,10,0,1,2,50,0,1,"Very little","Some college","Heavy metal",Fly,Happy,"Religious figure","Wildlife, animals"
USA,MO,2015,"12        ",Male,17,Right-Handed,200,28,114,1,Car,7,.67,59,Other,500,500,500,500,750,1000,29,"Left foot",10,9,"Index finger",February,Winter,No,No,Poultry,Juice,Art,8,8,3,"Yes - broadband connection","Text messaging",100,100,10,1,10,5,5,0,2,2,5,2,20,0,"Very little",,,,,,
USA,MO,2017,"12        ",Male,17,Right-Handed,185,27.1,190,1,Car,15,.45,37,Golf,950,850,800,770,750,750,27.1,"Same length",800,790,"Index finger",April,Summer,No,No,Meat,Tea,"Mathematics and statistics",7,6,4,"Yes - other","Text messaging",34,56,15,3,5,10,7,0,12,7,20,7,20,0,Some,"Graduate degree","Rap/Hip hop","Super strength",Rich,"Business person","Arts, culture, sports"
USA,MO,2017,"6         ",Male,11,Right-Handed,116,26,113,1,Car,15,0.397,48,Soccer,1000,1000,1000,1000,1000,1000,25,"Right foot",7,6,"Index finger",March,Summer,Yes,No,Meat,Juice,"Physical education",7,5,3,"Yes - broadband connection","Internet chat or instant messaging",70,50,24,6,0,5,7,30,20,2,60,5,0,2,None,"Graduate degree","Rap/Hip hop",Telepathy,Healthy,Other,Health
USA,MO,2015,"12        ",Male,17,Right-Handed,182.9,26,180,1,Car,5,.316,35,Basketball,1,2,3,4,5,10,26,"Same length",19,8,"Ring finger",September,Fall,Yes,No,Pizza/Pasta,Other,"Mathematics and statistics",6,8,4,"Yes - broadband connection","Cell phone",50,25,0,5,.5,1,5,2,5,4,6,76,7,8,None,"Undergraduate degree","Rap/Hip hop",Fly,Rich,"Sports person","Wildlife, animals"
USA,MO,2015,"12        ",Male,17,Left-Handed,174,27,165,1,Car,8,.648,53,Other,347,372,400,470,738,840,27,"Same length",91,81,"Ring finger",November,Summer,Yes,No,Desserts,Milk,"Social studies",6,10,10,"Yes - broadband connection","Text messaging",10,3,6,1,5,4,,,,,,,,,,,,,,,
USA,MO,2018,"11        ",Male,17,Right-Handed,177,42,180,2,Car,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2017,"12        ",Male,17,Right-Handed,190.5,28,188,1,Car,12,0.469,44,"Football (American)",500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
